filename,0.001bar,0.002bar,0.005bar,0.01bar,0.02bar,0.05bar,0.1bar,0.2bar,0.5bar,1bar,LCD,Density_g_cm3,SA_m2_g,AV_cm3_g,Henry
IMUTUG_ion_b,0.000491313,0.001076756,0.002582838,0.004972823,0.009768866,0.024916921,0.049232329,0.095725702,0.230529162,0.429692345,8.41076,1.06349108,2021.9729,0.639596,5.04101E-06
INESIE_clean,0.000110567,0.00019098,0.00050593,0.000944848,0.001886346,0.004684036,0.010276064,0.020173518,0.049189076,0.092337152,4.15862,1.472957091,82.602,0.292066,9.98348E-07
INEXIK_clean,0.000369924,0.000813833,0.00191374,0.003822547,0.007664824,0.018811866,0.037406709,0.071188163,0.16847816,0.301774087,4.80408,1.392742822,300.211,0.343352,3.86429E-06
INEXOQ_clean,0.000385255,0.000745493,0.002016332,0.004027661,0.008065328,0.021234028,0.040296622,0.080137943,0.19276735,0.349080618,4.63892,1.269599946,519.708,0.398708,4.13535E-06
INIRAY_clean,0.000131407,0.000256556,0.00098868,0.001620685,0.003529213,0.008097165,0.016544749,0.033508749,0.084231795,0.158626849,6.42335,1.150073559,948.038,0.459971,1.68228E-06
INIXOT_clean,0.000958597,0.001732057,0.004718931,0.009112843,0.020517268,0.048493491,0.094304555,0.187481834,0.437926625,0.796894476,3.98278,1.841257527,144.652,0.222564,9.37725E-06
INOVEN_clean,0.000647041,0.001280742,0.00277494,0.005916759,0.01223375,0.029096848,0.059554484,0.116447426,0.275746331,0.525604338,6.5916,1.11120115,2066.7,0.575413,5.71643E-06
IPICOA_clean,0.000221998,0.00051665,0.001235116,0.002349142,0.004875883,0.012234107,0.023608475,0.046332995,0.114098886,0.222890002,5.44441,1.579561359,943.154,0.395149,2.33821E-06
IPIHIA_clean,0.000187517,0.000462251,0.001064049,0.002411553,0.004325968,0.011957463,0.022379905,0.045422659,0.111419829,0.216804236,4.19682,1.359957807,712.483,0.355307,2.30476E-06
IQABEJ_clean,8.32338E-05,0.000236559,0.0007272,0.001279172,0.002448826,0.006106731,0.01207766,0.024781763,0.061522906,0.118402244,5.1026,1.641633984,442.098,0.271434,1.25099E-06
IQIDES_clean,0.000438336,0.001146879,0.002732093,0.00540414,0.010862322,0.027128783,0.053549024,0.105969183,0.270771438,0.521277351,4.41091,1.333823583,464.22,0.388357,5.37150E-06
IQOZUJ_clean,0.000412189,0.000809915,0.001930779,0.003579534,0.007549562,0.019351176,0.03764657,0.076818961,0.184241127,0.343758161,5.11734,1.222251148,618.946,0.435427,3.90598E-06
IQUCOO_clean,0.000649156,0.001294625,0.003238405,0.00688991,0.013322461,0.034346277,0.066649187,0.130782893,0.308382507,0.598666089,6.46968,1.036996134,1317.47,0.521892,6.68311E-06
IRAHUF_clean,0.001252944,0.002778012,0.0068677,0.013835243,0.027596093,0.067747078,0.129511347,0.247526932,0.519723159,0.837352312,4.40761,2.377477643,322.478,0.19609,1.37761E-05
IRAJAN_clean,0.001225894,0.002367857,0.005636059,0.012024949,0.023340304,0.056449608,0.112606732,0.208404477,0.427007779,0.684999912,4.02837,2.440701209,233.449,0.179621,1.18307E-05
IROROY_clean,0.000509692,0.00091393,0.002754973,0.005083737,0.010066415,0.024100517,0.04889527,0.097979478,0.223825041,0.403974759,4.85913,1.53052045,370.97264,0.313491,5.07631E-06
IROVAO_clean,0.000713909,0.001378515,0.003658292,0.007440828,0.014473426,0.035884787,0.067492035,0.143637754,0.338854465,0.591972767,6.12408,2.891625135,524.173,0.188129,7.35385E-06
ISIKOL_clean,0,0,0,0,0,0,0,0,3.5326E-06,0,3.03607,1.402449542,0,0.274092,2.55000E-11
ISIYOZ_clean,4.79852E-05,0.000101969,0.000236927,0.000458859,0.000929714,0.002183328,0.004834513,0.009360121,0.02331183,0.044746237,3.93319,2.233354792,125.255,0.194416,4.83570E-07
ISUXAW_clean,0.004574454,0.009990017,0.020808494,0.05057828,0.086908295,0.212376916,0.330216528,0.542637713,0.910535513,1.104289975,3.24875,2.255776492,0,0.171294,4.35977E-05
ITANUM_clean,1.52332E-05,5.07772E-05,0.000147254,0.000187876,0.000360518,0.000863213,0.002117411,0.004356687,0.010180837,0.020574938,4.25255,1.651719482,372.845,0.354055,2.04937E-07
ITIBOD_clean,0.00023952,0.000543034,0.001336558,0.002484791,0.005135967,0.012502578,0.025518935,0.048874877,0.118326533,0.225125023,4.51038,2.426033159,221.7585,0.17535,2.51437E-06
IVIKAA_clean,2.7952E-06,1.95666E-05,5.03141E-05,7.54711E-05,0.000173304,0.000531093,0.000958763,0.00196784,0.004818971,0.009911875,3.54836,1.517630222,30.0852,0.295595,9.93220E-08
IVILEG_clean,0.0003329,0.000625037,0.002058545,0.003757015,0.007418916,0.019328587,0.037801145,0.074467711,0.186661834,0.356733015,14.1452,0.718000943,2146.34,1.00721,3.78581E-06
IWELIG01_clean,0.001043696,0.002148545,0.004986093,0.009947724,0.020776067,0.05072524,0.100700324,0.190193151,0.444239277,0.737640068,4.6866,1.867984114,349.0526,0.213814,1.03356E-05
IWOTAQ_clean,0.001836597,0.003317723,0.008838285,0.017644254,0.034486006,0.08463425,0.165487588,0.327646681,0.734881011,1.229458705,5.03988,1.34559667,449.225,0.347506,1.74203E-05
IXAKAU_clean,0.000307634,0.000748575,0.002020128,0.00388644,0.007875424,0.020078228,0.040392309,0.07848762,0.198013579,0.390059063,6.35523,0.780645301,3387.58,0.914116,4.03371E-06
IXAMEA_clean,0.000122788,0.000230228,0.000555618,0.001077468,0.002127309,0.005725009,0.011026397,0.021659872,0.056623866,0.115531596,4.43443,1.959525286,254.451,0.246896,1.14189E-06
IXEJOL_clean,0.000270695,0.000537094,0.001235316,0.002636057,0.005519178,0.013450982,0.026330497,0.053036959,0.130767353,0.252479301,5.47758,1.809451523,745.844,0.295125,2.72728E-06
IXELAA_clean,1.6479E-06,0,3.2958E-06,4.9436E-06,9.8873E-06,2.47182E-05,6.26194E-05,0.000116999,0.000238942,0.000542152,3.39213,2.719103993,0.293196,0.129979,5.07162E-09
IXEQIL_clean,0.000547012,0.000965818,0.002572667,0.004910289,0.010085537,0.025055722,0.050752473,0.099534848,0.239728085,0.387541031,4.46131,1.930724948,111.204,0.194954,5.27688E-06
IXIPIO_clean,3.77372E-05,8.09778E-05,0.000220134,0.000413537,0.000839654,0.002026804,0.004169964,0.008310054,0.02058173,0.041039242,7.45471,3.270837084,463.551,0.174153,4.18245E-07
IXISOZ02_clean,0.000442405,0.000836327,0.001939308,0.003708927,0.007581482,0.019114305,0.036762007,0.073154334,0.181846488,0.339663737,4.74076,1.464139686,671.767,0.340949,3.79482E-06
IXISUD_clean,0.000326334,0.000720397,0.001727106,0.003575817,0.006906885,0.016944726,0.033752453,0.06584707,0.15309055,0.276413921,7.1533,2.067093718,443.2696,0.239951,3.46227E-06
IXITOA02_clean,0.00025925,0.000529771,0.001251161,0.002596253,0.005245107,0.013251786,0.025921201,0.051406561,0.12428575,0.23415497,5.87166,1.611115991,529.548,0.305998,2.66740E-06
IXOFAD_clean,0.000284022,0.000730342,0.001710894,0.003306826,0.006667752,0.017379434,0.034251686,0.069355438,0.168925395,0.336897287,7.25204,1.010305641,1723.31,0.631491,3.47853E-06
IXOFOR_clean,0.000412508,0.00072358,0.001778518,0.00384782,0.006931486,0.018393798,0.035725895,0.071546464,0.176986206,0.346973301,6.58573,1.022160176,1703.51,0.597752,3.64033E-06
IXOFUX01_clean,0.000324596,0.000764154,0.001994916,0.003415025,0.006890912,0.017386197,0.034021764,0.068713008,0.168107141,0.332062153,6.87071,1.001457383,1798.25,0.629881,3.47287E-06
IXUWOO_clean,0.000871817,0.001537568,0.004501745,0.008681182,0.017700523,0.044108646,0.085950569,0.169623847,0.410440782,0.740721972,6.5953,1.075827819,1024.27,0.476656,8.89204E-06
IYAHAT_clean,0.001155286,0.002371002,0.005122359,0.013589713,0.022433868,0.062079715,0.101583372,0.189441951,0.361899426,0.524645393,4.67222,1.76694005,241.257,0.256264,1.05325E-05
IYAKAW_clean,0.000465146,0.000898371,0.002576546,0.005048206,0.010379148,0.025286633,0.049729618,0.099527639,0.244521054,0.465739188,7.04175,1.168719429,1331.31,0.492679,5.08609E-06
IYASOS_clean,0.000527795,0.001037546,0.002720175,0.005097509,0.009942398,0.025320636,0.050817204,0.100154777,0.242794811,0.461320065,5.79357,1.422032898,1076.83,0.404777,5.09260E-06
IYAZAL_clean,0.000729671,0.001414386,0.003433949,0.007203339,0.014289101,0.036123899,0.071341761,0.136483048,0.324250551,0.579465931,4.69205,1.542837099,654.752,0.333415,7.10308E-06
IYESUC_clean,0.00052166,0.00121938,0.002830004,0.005470906,0.011946007,0.027484946,0.056228396,0.110239738,0.270695745,0.536533533,9.19521,0.879294734,2245.31,0.724444,5.69635E-06
IYIGEC_clean,2.6656E-06,5.3311E-06,2.6656E-06,1.86589E-05,3.99833E-05,5.06455E-05,0.000125281,0.000197251,0.000663723,0.001266139,3.41912,2.163668429,1.25019,0.157784,1.25221E-08
IYUHIU_ion_b,0.00055516,0.00114828,0.00271886,0.005190982,0.010306046,0.026415173,0.052986929,0.100464964,0.216237158,0.378538395,5.10381,1.361046771,273.86,0.342237,5.40870E-06
IYUROK_clean,4.6222E-06,0,0,9.2444E-06,2.77332E-05,4.15998E-05,9.24441E-05,0.000157155,0.000554665,0.000864352,3.26536,1.709142475,0,0.232397,8.42212E-09
IZEQUB_clean,0.000746391,0.001780382,0.004046944,0.008511593,0.016317882,0.041777338,0.081705818,0.162233845,0.389657046,0.740933173,6.84955,0.919641398,2101.533971,0.679179,8.44079E-06
IZERAI_clean,0.006316764,0.012752463,0.033182834,0.068136477,0.120018519,0.257176878,0.404801507,0.599881157,0.929423308,1.313067619,21.81992,0.624269236,2170.68,1.24978,6.91461E-05
IZEWAN_clean,0.000580956,0.001065086,0.002838532,0.005478315,0.011033072,0.028415895,0.055629108,0.10955102,0.265130082,0.514100407,9.04728,0.879281248,1973.9,0.755365,5.61130E-06
IZIHAC_clean,0.000473289,0.001112349,0.002335212,0.005028395,0.009787711,0.025072301,0.050195054,0.09822307,0.246557108,0.451104417,7.3243,1.320702946,1147.55,0.431134,5.11768E-06
IZOTUM_clean,0.000023149,9.54896E-05,0.000214128,0.000425363,0.000888343,0.002129708,0.004580609,0.009062835,0.022139127,0.043523018,4.06158,1.538419245,159.095,0.312269,4.56522E-07
IZOWAW_clean,9.64773E-05,0.000140696,0.000466307,0.000795937,0.001676292,0.004325397,0.00877541,0.016887539,0.04176661,0.084465833,18.94727,1.006067465,1780.607538,0.784073,8.55885E-07
j.inoche.2015.03.028_inc05925-mmc2_clean,0.000557121,0.001222071,0.002875461,0.006092383,0.01243637,0.031306584,0.063026515,0.123375257,0.298472872,0.574948466,5.98483,0.945356488,2287.99,0.670435,6.21385E-06
j.inoche.2015.06.036_inc06102-mmc1_clean,5.32711E-05,0.00023972,0.000878973,0.00149159,0.002663554,0.007404681,0.016567308,0.03065751,0.08629916,0.152808112,4.53773,1.958916724,190.5867,0.182856,1.59833E-06
j.inoche.2015.06.036_inc06102-mmc3_clean,0.000252309,0.000546094,0.001375603,0.002868721,0.005478219,0.013997973,0.02726667,0.052438828,0.125473686,0.23706,4.50589,1.920800846,228.8932,0.20127,2.79285E-06
j.jssc.2014.11.015_mmc2_clean,0.001071075,0.002483982,0.006061826,0.01251562,0.024260979,0.061324717,0.121031427,0.232765016,0.543686572,0.953101411,5.22329,0.962225709,1140.67,0.580737,1.23957E-05
j.jssc.2016.09.008_mmc7_clean,0.000302279,0.000532273,0.001448966,0.002868362,0.005677582,0.014013244,0.027832636,0.054742008,0.133968587,0.246488532,4.60903,1.650352122,257.656,0.281275,2.77186E-06
j.jssc.2016.09.008_mmc8_clean,0.000173022,0.00031836,0.000913554,0.001695612,0.003259728,0.007889787,0.016803862,0.032258155,0.077832056,0.159048415,4.48976,1.632036855,508.026,0.293623,1.65023E-06
ja039022msi20031007_110612_clean,0.014294637,0.030034544,0.077593003,0.16248011,0.305132904,0.566230198,0.821817395,1.18408368,1.576271598,1.792429987,4.94587,1.87521264,397.011,0.236654,1.56425E-04
ja073612tsi20070723_060520_clean,0.000115591,0.000242741,0.000497041,0.001225263,0.002508322,0.006299703,0.013593487,0.025684293,0.062962352,0.122884664,5.85008,1.208956981,1223.04,0.499784,1.26614E-06
ja0752540-file002_clean,0.000213296,0.000308094,0.000876882,0.002219855,0.003784023,0.009851101,0.020642282,0.039941591,0.099846078,0.197614497,8.14433,1.224965812,1646.89,0.533883,2.04399E-06
ja076167asi20070815_063752_clean,0.001173974,0.002338705,0.005847422,0.011978764,0.023836036,0.059668002,0.117868867,0.23124124,0.541013305,1.042948716,6.41846,0.847955132,2935.33,0.748101,1.19520E-05
ja202303b_si_002_clean,0.000284693,0.000643196,0.001866324,0.003416321,0.006990806,0.018673781,0.034426818,0.068104998,0.154894321,0.268845508,5.59986,1.102739311,230.68,0.393564,3.59142E-06
ja203898s_si_004_clean,0.000497852,0.000945919,0.002638615,0.005899546,0.011326132,0.026236798,0.055560279,0.108332587,0.264732781,0.511891388,9.14668,0.980647008,1746.248,0.619591,5.52097E-06
ja205976v_si_006_clean,0.000245268,0.000381527,0.000844811,0.001607865,0.004224053,0.0090749,0.018395068,0.035291278,0.095681605,0.184686481,11.60788,1.126709602,1377,0.563411,1.87359E-06
ja4012707_si_004_clean,0.000165269,0.000358082,0.000743709,0.001570052,0.004076626,0.008483789,0.018152002,0.035395027,0.090098937,0.181106851,6.17779,0.97828445,2500.99,0.692171,1.83605E-06
ja4050828_auto,0.000333684,0.000617508,0.001618561,0.003290818,0.006527939,0.016457924,0.032532303,0.064861326,0.16192127,0.325054544,29.28345,0.48875884,3142.23,1.68918,3.27859E-06
ja406030p_si_004_clean,0.000370899,0.000743422,0.001947018,0.003743891,0.007511318,0.018940208,0.037015255,0.073986683,0.176335389,0.342318875,12.47571,0.678600515,2829.53,1.11491,3.75742E-06
ja406030p_si_006_manual,0.000379454,0.000777646,0.00193826,0.003899943,0.007641779,0.019530163,0.038296733,0.076245634,0.189600451,0.348615046,12.36076,0.687798789,3063.07,1.09186,3.88277E-06
ja406030p_si_008_manual,0.000379881,0.000858811,0.001898241,0.00405867,0.007802714,0.019638461,0.039400442,0.077401383,0.18738632,0.357636035,11.82924,0.688532297,2985.28,1.09331,3.99413E-06
ja406844r_si_002_clean,0.000589992,0.001089358,0.002733567,0.005587351,0.010795553,0.027378204,0.055396337,0.107421028,0.256420749,0.481590434,11.4181,0.695102691,3196.61,1.07524,5.49842E-06
ja408959g_si_003_clean,0.000117428,0.000451647,0.001047821,0.002249202,0.004308712,0.010893725,0.020820925,0.042527078,0.106245432,0.211912756,17.33749,0.750304293,2552.99209,0.969213,2.12839E-06
ja500330a_si_006_auto,0.000208096,0.000467541,0.001252632,0.002322842,0.004801081,0.011757445,0.023713527,0.048240522,0.117604177,0.23172747,12.20585,0.793444071,2701.8,0.8908,2.38326E-06
ja500618z_si_003_clean,0.000657928,0.000657928,0.002894882,0.004342322,0.007500375,0.019079901,0.040791512,0.079214485,0.214089647,0.406994024,4.3202,1.364331042,253.459,0.373956,4.04046E-06
ja507269n_si_002_clean,0.000225697,0.001225211,0.001031757,0.003063028,0.005610177,0.015992228,0.028921428,0.060164308,0.14676738,0.289053068,27.33946,0.358750441,4167.13,2.41113,2.93619E-06
ja507947d_si_001_auto,0.000311625,0.000625676,0.001463547,0.003043499,0.00601667,0.015093815,0.030182779,0.05961984,0.151002411,0.289829613,17.5271,0.493164846,4145.4,1.63475,3.01194E-06
ja512437u_si_002_clean,0.00060899,0.001136001,0.002804869,0.005698744,0.011313166,0.028640112,0.056582228,0.10878441,0.261015594,0.49942008,5.46454,1.160341547,1166.57,0.449854,5.67349E-06
ja512437u_si_003_clean,0.000551883,0.001132751,0.002660864,0.005509553,0.010662006,0.027567476,0.05378655,0.10574006,0.24644584,0.477841278,5.66684,1.173731897,1168.34,0.446085,5.43366E-06
ja512437u_si_004_clean,0.000519931,0.001127283,0.002777948,0.005390254,0.010972606,0.027015686,0.054676685,0.105981873,0.24685431,0.467630419,5.66299,1.306316506,1093.85,0.412296,5.49378E-06
ja512762r_si_002_auto,0.000145619,0.000390524,0.00112193,0.002204146,0.004199792,0.010375373,0.020992341,0.042232897,0.105070919,0.209420361,13.2428,0.70918244,3037.6,1.04543,2.11396E-06
ja512973b_si_002_auto,0.000428742,0.000756604,0.001740188,0.003644307,0.006948142,0.018196314,0.035093792,0.071120728,0.174182732,0.351341438,17.75046,0.458586878,4925.43,1.71222,3.56812E-06
ja5131269_si_003_clean,0.000200145,0.000800579,0.001401014,0.002902099,0.006804923,0.017512669,0.03472512,0.068099263,0.163918578,0.322233103,10.97224,0.663555432,3515.02,1.14409,3.39927E-06
ja5b00365_si_002_clean,0.000310641,0.00063835,0.001573687,0.003041552,0.006033606,0.015180449,0.030326762,0.06054258,0.152369448,0.299495548,21.77625,0.452518204,4502.96,1.82528,3.05857E-06
ja5b02556_si_002_clean,0.000754278,0.001466652,0.003184729,0.006537075,0.016426496,0.042071945,0.076643015,0.148467031,0.358491519,0.635772453,4.73869,1.156567035,664.724,0.406548,7.94730E-06
ja5b02777_si_002_clean,3.41769E-05,3.41769E-05,0.000211897,0.000375946,0.000758727,0.001907071,0.003800472,0.008236634,0.019761086,0.038838634,3.7991,1.485190732,159.535,0.3209,3.90563E-07
ja5b02999_si_004_clean,0.00026102,0.000506685,0.001581471,0.002548778,0.004406623,0.012221853,0.023046484,0.04831931,0.117658364,0.228990845,14.69185,0.678882914,2818.01,1.17282,2.38424E-06
ja5b02999_si_007_clean,0.000375112,0.000732362,0.001750524,0.003685627,0.007097362,0.018219737,0.036516877,0.070592548,0.180952947,0.359000262,19.24151,0.414725742,4329.62,1.98589,3.65302E-06
ja808995d_si_002_clean,0.000762526,0.001611065,0.003870615,0.007913258,0.015922195,0.039620412,0.072395488,0.14757724,0.321886371,0.55343712,17.63143,0.751792565,2035.265,0.908766,8.11881E-06
ja905009e_si_002_clean,0.000235283,0.000376453,0.000423509,0.001223471,0.002070489,0.005529146,0.011340631,0.02202247,0.055432626,0.106230181,7.4254,1.401625994,1994.477574,0.504148,1.08971E-06
